Participant,BeginTime,EndTime,BeginTime2,EndTime2,Tier,StimulusID,StimulusCode,Tag
25,00:01:57.145,00:01:58.348,117.145,118.348,3,'NADL/V1-E2F.ogg','NADL/V1-E2F.ogg','T'
25,00:01:59.551,00:02:00.753,119.551,120.753,3,'NADL/V1-E2F.ogg','NADL/V1-E2F.ogg','F'
25,00:02:00.753,00:02:06.045,120.753,126.045,2,'NADL/V1-E2F.ogg','NADL/V1-E2F.ogg','TWO'
25,00:02:08.691,00:02:09.894,128.691,129.894,3,'NADL/V1-L2F.ogg','NADL/V1-L2F.ogg','T'
25,00:02:11.097,00:02:12.540,131.097,132.540,3,'NADL/V1-L2F.ogg','NADL/V1-L2F.ogg','F'
25,00:02:12.540,00:02:15.186,132.540,135.186,2,'NADL/V1-L2F.ogg','NADL/V1-L2F.ogg','ONE'
25,00:02:17.832,00:02:19.275,137.832,139.275,3,'NADL/V1-A2F.ogg','NADL/V1-A2F.ogg','T'
25,00:02:20.238,00:02:21.681,140.238,141.681,3,'NADL/V1-A2F.ogg','NADL/V1-A2F.ogg','F'
25,00:02:21.681,00:02:26.492,141.681,146.492,2,'NADL/V1-A2F.ogg','NADL/V1-A2F.ogg','ONE'
25,00:02:29.138,00:02:30.581,149.138,150.581,3,'NADL/V1-G2F.ogg','NADL/V1-G2F.ogg','F'
25,00:02:31.784,00:02:33.227,151.784,153.227,3,'NADL/V1-G2F.ogg','NADL/V1-G2F.ogg','T'
25,00:02:33.227,00:02:40.203,153.227,160.203,2,'NADL/V1-G2F.ogg','NADL/V1-G2F.ogg','ONE'
25,00:02:42.608,00:02:44.052,162.608,164.052,3,'NADL/V1-D2F.ogg','NADL/V1-D2F.ogg','T'
25,00:02:45.254,00:02:46.457,165.254,166.457,3,'NADL/V1-D2F.ogg','NADL/V1-D2F.ogg','F'
25,00:02:46.457,00:02:49.103,166.457,169.103,2,'NADL/V1-D2F.ogg','NADL/V1-D2F.ogg','TWO'
25,00:02:52.230,00:02:53.673,172.230,173.673,3,'NADL/V1-C2F.ogg','NADL/V1-C2F.ogg','F'
25,00:02:54.636,00:02:56.079,174.636,176.079,3,'NADL/V1-C2F.ogg','NADL/V1-C2F.ogg','T'
25,00:02:56.079,00:02:59.928,176.079,179.928,2,'NADL/V1-C2F.ogg','NADL/V1-C2F.ogg','ONE'
25,00:03:02.093,00:03:03.295,182.093,183.295,3,'NADL/V1-P2F.ogg','NADL/V1-P2F.ogg','T'
25,00:03:04.498,00:03:05.701,184.498,185.701,3,'NADL/V1-P2F.ogg','NADL/V1-P2F.ogg','F'
25,00:03:05.701,00:03:10.993,185.701,190.993,2,'NADL/V1-P2F.ogg','NADL/V1-P2F.ogg','ONE'
25,00:03:12.917,00:03:14.120,192.917,194.120,3,'NADL/V1-H2F.ogg','NADL/V1-H2F.ogg','F'
25,00:03:15.323,00:03:16.525,195.323,196.525,3,'NADL/V1-H2F.ogg','NADL/V1-H2F.ogg','T'
25,00:03:16.525,00:03:22.779,196.525,202.779,2,'NADL/V1-H2F.ogg','NADL/V1-H2F.ogg','ONE'
25,00:03:24.704,00:03:26.147,204.704,206.147,3,'NADL/V1-I2F.ogg','NADL/V1-I2F.ogg','F'
25,00:03:27.350,00:03:28.553,207.350,208.553,3,'NADL/V1-I2F.ogg','NADL/V1-I2F.ogg','T'
25,00:03:28.793,00:03:31.199,208.793,211.199,2,'NADL/V1-I2F.ogg','NADL/V1-I2F.ogg','ONE'
25,00:03:35.047,00:03:36.491,215.047,216.491,3,'NADL/V1-F2F.ogg','NADL/V1-F2F.ogg','F'
25,00:03:37.453,00:03:38.896,217.453,218.896,3,'NADL/V1-F2F.ogg','NADL/V1-F2F.ogg','T'
25,00:03:38.896,00:03:40.099,218.896,220.099,2,'NADL/V1-F2F.ogg','NADL/V1-F2F.ogg','ONE'
25,00:03:43.707,00:03:45.150,223.707,225.150,3,'NADL/V1-B2F.ogg','NADL/V1-B2F.ogg','T'
25,00:03:46.353,00:03:47.556,226.353,227.556,3,'NADL/V1-B2F.ogg','NADL/V1-B2F.ogg','F'
25,00:03:47.556,00:03:50.202,227.556,230.202,2,'NADL/V1-B2F.ogg','NADL/V1-B2F.ogg','ONE'
26,00:00:12.989,00:00:14.432,12.989,14.432,3,'NADL/V3-P2F.ogg','NADL/V3-P2F.ogg','T'
26,00:00:15.395,00:00:16.838,15.395,16.838,3,'NADL/V3-P2F.ogg','NADL/V3-P2F.ogg','F'
26,00:00:16.838,00:00:23.814,16.838,23.814,2,'NADL/V3-P2F.ogg','NADL/V3-P2F.ogg','TWO'
26,00:00:26.460,00:00:27.903,26.460,27.903,3,'NADL/V3-D2F.ogg','NADL/V3-D2F.ogg','T'
26,00:00:28.865,00:00:30.308,28.865,30.308,3,'NADL/V3-D2F.ogg','NADL/V3-D2F.ogg','F'
26,00:00:30.308,00:00:36.322,30.308,36.322,2,'NADL/V3-D2F.ogg','NADL/V3-D2F.ogg','TWO'
26,00:00:38.246,00:00:39.449,38.246,39.449,3,'NADL/V3-R2F.ogg','NADL/V3-R2F.ogg','F'
26,00:00:40.652,00:00:42.095,40.652,42.095,3,'NADL/V3-R2F.ogg','NADL/V3-R2F.ogg','T'
26,00:00:42.095,00:00:47.628,42.095,47.628,2,'NADL/V3-R2F.ogg','NADL/V3-R2F.ogg','TWO'
26,00:00:50.274,00:00:51.717,50.274,51.717,3,'NADL/V3-N2F.ogg','NADL/V3-N2F.ogg','F'
26,00:00:52.679,00:00:54.122,52.679,54.122,3,'NADL/V3-N2F.ogg','NADL/V3-N2F.ogg','T'
26,00:00:54.122,00:00:56.768,54.122,56.768,2,'NADL/V3-N2F.ogg','NADL/V3-N2F.ogg','TWO'
26,00:00:59.895,00:01:01.339,59.895,61.339,3,'NADL/V3-B2F.ogg','NADL/V3-B2F.ogg','T'
26,00:01:02.301,00:01:03.744,62.301,63.744,3,'NADL/V3-B2F.ogg','NADL/V3-B2F.ogg','F'
26,00:01:03.744,00:01:09.758,63.744,69.758,2,'NADL/V3-B2F.ogg','NADL/V3-B2F.ogg','ONE'
26,00:01:11.923,00:01:13.125,71.923,73.125,3,'NADL/V3-F2F.ogg','NADL/V3-F2F.ogg','F'
26,00:01:14.328,00:01:15.531,74.328,75.531,3,'NADL/V3-F2F.ogg','NADL/V3-F2F.ogg','T'
26,00:01:15.531,00:01:18.417,75.531,78.417,2,'NADL/V3-F2F.ogg','NADL/V3-F2F.ogg','ONE'
26,00:01:21.304,00:01:22.747,81.304,82.747,3,'NADL/V3-E2F.ogg','NADL/V3-E2F.ogg','T'
26,00:01:23.709,00:01:25.153,83.709,85.153,3,'NADL/V3-E2F.ogg','NADL/V3-E2F.ogg','F'
26,00:01:25.153,00:01:28.280,85.153,88.280,2,'NADL/V3-E2F.ogg','NADL/V3-E2F.ogg','ONE'
26,00:01:31.166,00:01:32.369,91.166,92.369,3,'NADL/V3-H2F.ogg','NADL/V3-H2F.ogg','T'
26,00:01:33.572,00:01:35.015,93.572,95.015,3,'NADL/V3-H2F.ogg','NADL/V3-H2F.ogg','F'
26,00:01:35.015,00:01:38.142,95.015,98.142,2,'NADL/V3-H2F.ogg','NADL/V3-H2F.ogg','ONE'
26,00:01:41.029,00:01:42.231,101.029,102.231,3,'NADL/V3-G2F.ogg','NADL/V3-G2F.ogg','F'
26,00:01:43.434,00:01:44.637,103.434,104.637,3,'NADL/V3-G2F.ogg','NADL/V3-G2F.ogg','T'
26,00:01:44.637,00:01:50.651,104.637,110.651,2,'NADL/V3-G2F.ogg','NADL/V3-G2F.ogg','TWO'
26,00:01:52.815,00:01:54.259,112.815,114.259,3,'NADL/V3-C2F.ogg','NADL/V3-C2F.ogg','F'
26,00:01:55.221,00:01:56.664,115.221,116.664,3,'NADL/V3-C2F.ogg','NADL/V3-C2F.ogg','T'
26,00:01:56.664,00:02:00.513,116.664,120.513,2,'NADL/V3-C2F.ogg','NADL/V3-C2F.ogg','TWO'
26,00:02:03.399,00:02:04.843,123.399,124.843,3,'NADL/V3-Q2F.ogg','NADL/V3-Q2F.ogg','T'
26,00:02:06.045,00:02:07.248,126.045,127.248,3,'NADL/V3-Q2F.ogg','NADL/V3-Q2F.ogg','F'
26,00:02:07.248,00:02:11.819,127.248,131.819,2,'NADL/V3-Q2F.ogg','NADL/V3-Q2F.ogg','TWO'
26,00:02:14.705,00:02:16.148,134.705,136.148,3,'NADL/V3-M2F.ogg','NADL/V3-M2F.ogg','T'
26,00:02:17.111,00:02:18.554,137.111,138.554,3,'NADL/V3-M2F.ogg','NADL/V3-M2F.ogg','F'
26,00:02:18.554,00:02:22.403,138.554,142.403,2,'NADL/V3-M2F.ogg','NADL/V3-M2F.ogg','ONE'
26,00:02:25.289,00:02:26.492,145.289,146.492,3,'NADL/V3-J2F.ogg','NADL/V3-J2F.ogg','F'
26,00:02:27.695,00:02:28.897,147.695,148.897,3,'NADL/V3-J2F.ogg','NADL/V3-J2F.ogg','T'
26,00:02:28.897,00:02:33.468,148.897,153.468,2,'NADL/V3-J2F.ogg','NADL/V3-J2F.ogg','ONE'
26,00:02:36.595,00:02:37.797,156.595,157.797,3,'NADL/V3-K2F.ogg','NADL/V3-K2F.ogg','T'
26,00:02:39.000,00:02:40.443,159.000,160.443,3,'NADL/V3-K2F.ogg','NADL/V3-K2F.ogg','F'
26,00:02:40.443,00:02:43.089,160.443,163.089,2,'NADL/V3-K2F.ogg','NADL/V3-K2F.ogg','ONE'
26,00:02:46.457,00:02:47.660,166.457,167.660,3,'NADL/V3-O2F.ogg','NADL/V3-O2F.ogg','T'
26,00:02:48.863,00:02:50.306,168.863,170.306,3,'NADL/V3-O2F.ogg','NADL/V3-O2F.ogg','F'
26,00:02:50.306,00:02:53.673,170.306,173.673,2,'NADL/V3-O2F.ogg','NADL/V3-O2F.ogg','TWO'
26,00:02:56.801,00:02:58.244,176.801,178.244,3,'NADL/V3-I2F.ogg','NADL/V3-I2F.ogg','F'
26,00:02:59.447,00:03:00.649,179.447,180.649,3,'NADL/V3-I2F.ogg','NADL/V3-I2F.ogg','T'
26,00:03:00.649,00:03:04.498,180.649,184.498,2,'NADL/V3-I2F.ogg','NADL/V3-I2F.ogg','TWO'
26,00:03:07.144,00:03:08.587,187.144,188.587,3,'NADL/V3-L2F.ogg','NADL/V3-L2F.ogg','T'
26,00:03:09.549,00:03:10.993,189.549,190.993,3,'NADL/V3-L2F.ogg','NADL/V3-L2F.ogg','F'
26,00:03:10.993,00:03:14.601,190.993,194.601,2,'NADL/V3-L2F.ogg','NADL/V3-L2F.ogg','TWO'
26,00:03:17.728,00:03:18.931,197.728,198.931,3,'NADL/V3-A2F.ogg','NADL/V3-A2F.ogg','T'
26,00:03:20.133,00:03:21.336,200.133,201.336,3,'NADL/V3-A2F.ogg','NADL/V3-A2F.ogg','F'
26,00:03:21.336,00:03:23.742,201.336,203.742,2,'NADL/V3-A2F.ogg','NADL/V3-A2F.ogg','ONE'
27,00:00:02.165,00:00:03.608,2.165,3.608,3,'NADL/V2-H2F.ogg','NADL/V2-H2F.ogg','F'
27,00:00:04.570,00:00:06.013,4.570,6.013,3,'NADL/V2-H2F.ogg','NADL/V2-H2F.ogg','T'
27,00:00:06.013,00:00:07.938,6.013,7.938,2,'NADL/V2-H2F.ogg','NADL/V2-H2F.ogg','TWO'
27,00:00:10.824,00:00:12.267,10.824,12.267,3,'NADL/V2-K2F.ogg','NADL/V2-K2F.ogg','F'
27,00:00:13.470,00:00:14.673,13.470,14.673,3,'NADL/V2-K2F.ogg','NADL/V2-K2F.ogg','T'
27,00:00:14.673,00:00:16.838,14.673,16.838,2,'NADL/V2-K2F.ogg','NADL/V2-K2F.ogg','TWO'
27,00:00:19.724,00:00:20.927,19.724,20.927,3,'NADL/V2-A2F.ogg','NADL/V2-A2F.ogg','F'
27,00:00:22.130,00:00:23.573,22.130,23.573,3,'NADL/V2-A2F.ogg','NADL/V2-A2F.ogg','T'
27,00:00:23.573,00:00:25.497,23.573,25.497,2,'NADL/V2-A2F.ogg','NADL/V2-A2F.ogg','TWO'
27,00:00:28.143,00:00:29.587,28.143,29.587,3,'NADL/V2-I2F.ogg','NADL/V2-I2F.ogg','F'
27,00:00:30.549,00:00:31.992,30.549,31.992,3,'NADL/V2-I2F.ogg','NADL/V2-I2F.ogg','T'
27,00:00:31.992,00:00:33.195,31.992,33.195,2,'NADL/V2-I2F.ogg','NADL/V2-I2F.ogg','ONE'
27,00:00:35.841,00:00:37.284,35.841,37.284,3,'NADL/V2-R2F.ogg','NADL/V2-R2F.ogg','T'
27,00:00:38.487,00:00:39.690,38.487,39.690,3,'NADL/V2-R2F.ogg','NADL/V2-R2F.ogg','F'
27,00:00:39.690,00:00:41.855,39.690,41.855,2,'NADL/V2-R2F.ogg','NADL/V2-R2F.ogg','TWO'
27,00:00:44.501,00:00:45.703,44.501,45.703,3,'NADL/V2-Q2F.ogg','NADL/V2-Q2F.ogg','T'
27,00:00:46.906,00:00:48.349,46.906,48.349,3,'NADL/V2-Q2F.ogg','NADL/V2-Q2F.ogg','F'
27,00:00:48.349,00:00:50.755,48.349,50.755,2,'NADL/V2-Q2F.ogg','NADL/V2-Q2F.ogg','TWO'
27,00:00:53.401,00:00:54.844,53.401,54.844,3,'NADL/V2-D2F.ogg','NADL/V2-D2F.ogg','F'
27,00:00:55.806,00:00:57.249,55.806,57.249,3,'NADL/V2-D2F.ogg','NADL/V2-D2F.ogg','T'
27,00:00:57.249,00:00:59.174,57.249,59.174,2,'NADL/V2-D2F.ogg','NADL/V2-D2F.ogg','TWO'
27,00:01:01.579,00:01:03.023,61.579,63.023,3,'NADL/V2-J2F.ogg','NADL/V2-J2F.ogg','F'
27,00:01:03.985,00:01:05.428,63.985,65.428,3,'NADL/V2-J2F.ogg','NADL/V2-J2F.ogg','T'
27,00:01:05.428,00:01:08.074,65.428,68.074,2,'NADL/V2-J2F.ogg','NADL/V2-J2F.ogg','ONE'
27,00:01:10.479,00:01:11.923,70.479,71.923,3,'NADL/V2-F2F.ogg','NADL/V2-F2F.ogg','T'
27,00:01:13.125,00:01:14.328,73.125,74.328,3,'NADL/V2-F2F.ogg','NADL/V2-F2F.ogg','F'
27,00:01:14.328,00:01:16.253,74.328,76.253,2,'NADL/V2-F2F.ogg','NADL/V2-F2F.ogg','TWO'
27,00:01:18.899,00:01:20.101,78.899,80.101,3,'NADL/V2-N2F.ogg','NADL/V2-N2F.ogg','T'
27,00:01:21.304,00:01:22.747,81.304,82.747,3,'NADL/V2-N2F.ogg','NADL/V2-N2F.ogg','F'
27,00:01:22.747,00:01:24.191,82.747,84.191,2,'NADL/V2-N2F.ogg','NADL/V2-N2F.ogg','TWO'
27,00:01:26.837,00:01:28.039,86.837,88.039,3,'NADL/V2-B2F.ogg','NADL/V2-B2F.ogg','F'
27,00:01:29.242,00:01:30.685,89.242,90.685,3,'NADL/V2-B2F.ogg','NADL/V2-B2F.ogg','T'
27,00:01:30.685,00:01:31.888,90.685,91.888,2,'NADL/V2-B2F.ogg','NADL/V2-B2F.ogg','TWO'
27,00:01:34.775,00:01:35.977,94.775,95.977,3,'NADL/V2-O2F.ogg','NADL/V2-O2F.ogg','F'
27,00:01:37.180,00:01:38.623,97.180,98.623,3,'NADL/V2-O2F.ogg','NADL/V2-O2F.ogg','T'
27,00:01:38.623,00:01:40.067,98.623,100.067,2,'NADL/V2-O2F.ogg','NADL/V2-O2F.ogg','TWO'
27,00:01:42.713,00:01:43.915,102.713,103.915,3,'NADL/V2-G2F.ogg','NADL/V2-G2F.ogg','F'
27,00:01:45.118,00:01:46.561,105.118,106.561,3,'NADL/V2-G2F.ogg','NADL/V2-G2F.ogg','T'
27,00:01:46.561,00:01:48.005,106.561,108.005,2,'NADL/V2-G2F.ogg','NADL/V2-G2F.ogg','ONE'
27,00:01:50.891,00:01:52.334,110.891,112.334,3,'NADL/V2-E2F.ogg','NADL/V2-E2F.ogg','T'
27,00:01:53.297,00:01:54.740,113.297,114.740,3,'NADL/V2-E2F.ogg','NADL/V2-E2F.ogg','F'
27,00:01:54.740,00:01:56.183,114.740,116.183,2,'NADL/V2-E2F.ogg','NADL/V2-E2F.ogg','TWO'
27,00:01:58.829,00:02:00.032,118.829,120.032,3,'NADL/V2-C2F.ogg','NADL/V2-C2F.ogg','F'
27,00:02:01.235,00:02:02.678,121.235,122.678,3,'NADL/V2-C2F.ogg','NADL/V2-C2F.ogg','T'
27,00:02:02.678,00:02:04.602,122.678,124.602,2,'NADL/V2-C2F.ogg','NADL/V2-C2F.ogg','TWO'
27,00:02:07.248,00:02:08.451,127.248,128.451,3,'NADL/V2-M2F.ogg','NADL/V2-M2F.ogg','F'
27,00:02:09.654,00:02:11.097,129.654,131.097,3,'NADL/V2-M2F.ogg','NADL/V2-M2F.ogg','T'
27,00:02:11.097,00:02:12.781,131.097,132.781,2,'NADL/V2-M2F.ogg','NADL/V2-M2F.ogg','TWO'
27,00:02:15.427,00:02:16.870,135.427,136.870,3,'NADL/V2-L2F.ogg','NADL/V2-L2F.ogg','F'
27,00:02:18.073,00:02:19.275,138.073,139.275,3,'NADL/V2-L2F.ogg','NADL/V2-L2F.ogg','T'
27,00:02:19.275,00:02:21.440,139.275,141.440,2,'NADL/V2-L2F.ogg','NADL/V2-L2F.ogg','TWO'
27,00:02:24.327,00:02:25.530,144.327,145.530,3,'NADL/V2-P2F.ogg','NADL/V2-P2F.ogg','T'
27,00:02:26.732,00:02:28.176,146.732,148.176,3,'NADL/V2-P2F.ogg','NADL/V2-P2F.ogg','F'
27,00:02:28.176,00:02:29.859,148.176,149.859,2,'NADL/V2-P2F.ogg','NADL/V2-P2F.ogg','ONE'
28,00:00:28.384,00:00:29.827,28.384,29.827,3,'NADL/V1-G2F.ogg','NADL/V1-G2F.ogg','F'
28,00:00:31.030,00:00:32.233,31.030,32.233,3,'NADL/V1-G2F.ogg','NADL/V1-G2F.ogg','T'
28,00:00:32.233,00:00:34.638,32.233,34.638,2,'NADL/V1-G2F.ogg','NADL/V1-G2F.ogg','TWO'
28,00:00:37.525,00:00:38.727,37.525,38.727,3,'NADL/V1-P2F.ogg','NADL/V1-P2F.ogg','T'
28,00:00:39.930,00:00:41.373,39.930,41.373,3,'NADL/V1-P2F.ogg','NADL/V1-P2F.ogg','F'
28,00:00:41.373,00:00:46.425,41.373,46.425,2,'NADL/V1-P2F.ogg','NADL/V1-P2F.ogg','ONE'
28,00:00:49.071,00:00:50.274,49.071,50.274,3,'NADL/V1-F2F.ogg','NADL/V1-F2F.ogg','T'
28,00:00:51.476,00:00:52.920,51.476,52.920,3,'NADL/V1-F2F.ogg','NADL/V1-F2F.ogg','F'
28,00:00:52.920,00:00:54.844,52.920,54.844,2,'NADL/V1-F2F.ogg','NADL/V1-F2F.ogg','TWO'
28,00:00:57.490,00:00:58.933,57.490,58.933,3,'NADL/V1-C2F.ogg','NADL/V1-C2F.ogg','T'
28,00:00:59.895,00:01:01.339,59.895,61.339,3,'NADL/V1-C2F.ogg','NADL/V1-C2F.ogg','F'
28,00:01:01.339,00:01:05.187,61.339,65.187,2,'NADL/V1-C2F.ogg','NADL/V1-C2F.ogg','TWO'
28,00:01:07.833,00:01:09.277,67.833,69.277,3,'NADL/V1-E2F.ogg','NADL/V1-E2F.ogg','F'
28,00:01:10.479,00:01:11.682,70.479,71.682,3,'NADL/V1-E2F.ogg','NADL/V1-E2F.ogg','T'
28,00:01:11.682,00:01:14.088,71.682,74.088,2,'NADL/V1-E2F.ogg','NADL/V1-E2F.ogg','ONE'
28,00:01:16.734,00:01:18.177,76.734,78.177,3,'NADL/V1-R2F.ogg','NADL/V1-R2F.ogg','T'
28,00:01:19.139,00:01:20.582,79.139,80.582,3,'NADL/V1-R2F.ogg','NADL/V1-R2F.ogg','F'
28,00:01:20.582,00:01:23.709,80.582,83.709,2,'NADL/V1-R2F.ogg','NADL/V1-R2F.ogg','ONE'
28,00:01:26.115,00:01:27.558,86.115,87.558,3,'NADL/V1-B2F.ogg','NADL/V1-B2F.ogg','T'
28,00:01:28.761,00:01:30.204,88.761,90.204,3,'NADL/V1-B2F.ogg','NADL/V1-B2F.ogg','F'
28,00:01:30.204,00:01:33.572,90.204,93.572,2,'NADL/V1-B2F.ogg','NADL/V1-B2F.ogg','TWO'
28,00:01:36.218,00:01:37.421,96.218,97.421,3,'NADL/V1-L2F.ogg','NADL/V1-L2F.ogg','F'
28,00:01:38.623,00:01:39.826,98.623,99.826,3,'NADL/V1-L2F.ogg','NADL/V1-L2F.ogg','T'
28,00:01:39.826,00:01:43.194,99.826,103.194,2,'NADL/V1-L2F.ogg','NADL/V1-L2F.ogg','ONE'
28,00:01:46.321,00:01:47.764,106.321,107.764,3,'NADL/V1-O2F.ogg','NADL/V1-O2F.ogg','F'
28,00:01:48.967,00:01:50.169,108.967,110.169,3,'NADL/V1-O2F.ogg','NADL/V1-O2F.ogg','T'
28,00:01:50.169,00:01:52.094,110.169,112.094,2,'NADL/V1-O2F.ogg','NADL/V1-O2F.ogg','TWO'
28,00:01:54.980,00:01:56.424,114.980,116.424,3,'NADL/V1-A2F.ogg','NADL/V1-A2F.ogg','T'
28,00:01:57.386,00:01:58.829,117.386,118.829,3,'NADL/V1-A2F.ogg','NADL/V1-A2F.ogg','F'
28,00:01:58.829,00:02:00.753,118.829,120.753,2,'NADL/V1-A2F.ogg','NADL/V1-A2F.ogg','ONE'
28,00:02:03.399,00:02:04.843,123.399,124.843,3,'NADL/V1-I2F.ogg','NADL/V1-I2F.ogg','F'
28,00:02:06.045,00:02:07.489,126.045,127.489,3,'NADL/V1-I2F.ogg','NADL/V1-I2F.ogg','T'
28,00:02:07.489,00:02:09.654,127.489,129.654,2,'NADL/V1-I2F.ogg','NADL/V1-I2F.ogg','TWO'
28,00:02:12.540,00:02:13.743,132.540,133.743,3,'NADL/V1-N2F.ogg','NADL/V1-N2F.ogg','F'
28,00:02:14.946,00:02:16.389,134.946,136.389,3,'NADL/V1-N2F.ogg','NADL/V1-N2F.ogg','T'
28,00:02:16.389,00:02:18.073,136.389,138.073,2,'NADL/V1-N2F.ogg','NADL/V1-N2F.ogg','ONE'
28,00:02:20.959,00:02:22.403,140.959,142.403,3,'NADL/V1-H2F.ogg','NADL/V1-H2F.ogg','F'
28,00:02:23.605,00:02:24.808,143.605,144.808,3,'NADL/V1-H2F.ogg','NADL/V1-H2F.ogg','T'
28,00:02:24.808,00:02:26.973,144.808,146.973,2,'NADL/V1-H2F.ogg','NADL/V1-H2F.ogg','TWO'
28,00:02:29.619,00:02:31.062,149.619,151.062,3,'NADL/V1-M2F.ogg','NADL/V1-M2F.ogg','T'
28,00:02:32.265,00:02:33.468,152.265,153.468,3,'NADL/V1-M2F.ogg','NADL/V1-M2F.ogg','F'
28,00:02:33.468,00:02:37.557,153.468,157.557,2,'NADL/V1-M2F.ogg','NADL/V1-M2F.ogg','ONE'
28,00:02:40.443,00:02:41.646,160.443,161.646,3,'NADL/V1-J2F.ogg','NADL/V1-J2F.ogg','F'
28,00:02:42.849,00:02:44.052,162.849,164.052,3,'NADL/V1-J2F.ogg','NADL/V1-J2F.ogg','T'
28,00:02:44.052,00:02:45.976,164.052,165.976,2,'NADL/V1-J2F.ogg','NADL/V1-J2F.ogg','ONE'
28,00:02:50.306,00:02:51.749,170.306,171.749,3,'NADL/V1-Q2F.ogg','NADL/V1-Q2F.ogg','F'
28,00:02:52.952,00:02:54.395,172.952,174.395,3,'NADL/V1-Q2F.ogg','NADL/V1-Q2F.ogg','T'
28,00:02:54.395,00:02:56.079,174.395,176.079,2,'NADL/V1-Q2F.ogg','NADL/V1-Q2F.ogg','TWO'
28,00:02:58.725,00:03:00.168,178.725,180.168,3,'NADL/V1-D2F.ogg','NADL/V1-D2F.ogg','T'
28,00:03:01.371,00:03:02.574,181.371,182.574,3,'NADL/V1-D2F.ogg','NADL/V1-D2F.ogg','F'
28,00:03:02.574,00:03:07.866,182.574,187.866,2,'NADL/V1-D2F.ogg','NADL/V1-D2F.ogg','ONE'
28,00:03:10.271,00:03:11.474,190.271,191.474,3,'NADL/V1-K2F.ogg','NADL/V1-K2F.ogg','T'
28,00:03:12.677,00:03:14.120,192.677,194.120,3,'NADL/V1-K2F.ogg','NADL/V1-K2F.ogg','F'
28,00:03:14.120,00:03:15.563,194.120,195.563,2,'NADL/V1-K2F.ogg','NADL/V1-K2F.ogg','TWO'
29,00:00:03.367,00:00:04.570,3.367,4.570,3,'NADL/V3-L2F.ogg','NADL/V3-L2F.ogg','F'
29,00:00:05.773,00:00:06.975,5.773,6.975,3,'NADL/V3-L2F.ogg','NADL/V3-L2F.ogg','T'
29,00:00:06.975,00:00:17.319,6.975,17.319,2,'NADL/V3-L2F.ogg','NADL/V3-L2F.ogg','ONE'
29,00:00:19.965,00:00:21.168,19.965,21.168,3,'NADL/V3-R2F.ogg','NADL/V3-R2F.ogg','T'
29,00:00:22.370,00:00:23.573,22.370,23.573,3,'NADL/V3-R2F.ogg','NADL/V3-R2F.ogg','F'
29,00:00:23.573,00:00:30.789,23.573,30.789,2,'NADL/V3-R2F.ogg','NADL/V3-R2F.ogg','TWO'
29,00:00:32.954,00:00:34.157,32.954,34.157,3,'NADL/V3-P2F.ogg','NADL/V3-P2F.ogg','T'
29,00:00:35.360,00:00:36.563,35.360,36.563,3,'NADL/V3-P2F.ogg','NADL/V3-P2F.ogg','F'
29,00:00:36.563,00:00:42.576,36.563,42.576,2,'NADL/V3-P2F.ogg','NADL/V3-P2F.ogg','ONE'
29,00:00:44.741,00:00:45.944,44.741,45.944,3,'NADL/V3-M2F.ogg','NADL/V3-M2F.ogg','F'
29,00:00:47.387,00:00:48.590,47.387,48.590,3,'NADL/V3-M2F.ogg','NADL/V3-M2F.ogg','T'
29,00:00:48.590,00:00:54.122,48.590,54.122,2,'NADL/V3-M2F.ogg','NADL/V3-M2F.ogg','TWO'
29,00:00:56.047,00:00:57.490,56.047,57.490,3,'NADL/V3-B2F.ogg','NADL/V3-B2F.ogg','T'
29,00:00:58.452,00:00:59.895,58.452,59.895,3,'NADL/V3-B2F.ogg','NADL/V3-B2F.ogg','F'
29,00:00:59.895,00:01:06.871,59.895,66.871,2,'NADL/V3-B2F.ogg','NADL/V3-B2F.ogg','ONE'
29,00:01:09.758,00:01:11.201,69.758,71.201,3,'NADL/V3-Q2F.ogg','NADL/V3-Q2F.ogg','F'
29,00:01:12.404,00:01:13.607,72.404,73.607,3,'NADL/V3-Q2F.ogg','NADL/V3-Q2F.ogg','T'
29,00:01:13.607,00:01:20.823,73.607,80.823,2,'NADL/V3-Q2F.ogg','NADL/V3-Q2F.ogg','TWO'
29,00:01:22.747,00:01:23.950,82.747,83.950,3,'NADL/V3-H2F.ogg','NADL/V3-H2F.ogg','F'
29,00:01:25.153,00:01:26.596,85.153,86.596,3,'NADL/V3-H2F.ogg','NADL/V3-H2F.ogg','T'
29,00:01:26.596,00:01:32.129,86.596,92.129,2,'NADL/V3-H2F.ogg','NADL/V3-H2F.ogg','ONE'
29,00:01:34.053,00:01:35.256,94.053,95.256,3,'NADL/V3-N2F.ogg','NADL/V3-N2F.ogg','T'
29,00:01:36.458,00:01:37.902,96.458,97.902,3,'NADL/V3-N2F.ogg','NADL/V3-N2F.ogg','F'
29,00:01:37.902,00:01:43.915,97.902,103.915,2,'NADL/V3-N2F.ogg','NADL/V3-N2F.ogg','TWO'
29,00:01:45.599,00:01:46.802,105.599,106.802,3,'NADL/V3-C2F.ogg','NADL/V3-C2F.ogg','F'
29,00:01:48.005,00:01:49.207,108.005,109.207,3,'NADL/V3-C2F.ogg','NADL/V3-C2F.ogg','T'
29,00:01:49.207,00:01:58.348,109.207,118.348,2,'NADL/V3-C2F.ogg','NADL/V3-C2F.ogg','ONE'
